Name,PositionName,MaximumVelocity,TotalDuration,TotalPlayerLoad,TotalDistance,HIDistanceAverage,Time90HRmax,HIDistance,MaxSprints,HIRuns
Cassandra White - SR TEAM TRAINING 06-16-2016,Wide Midfield,24.0426,2016-08-22 01:21:16.0000000 -07:00,568.99188,5558.18164,621.27003,2016-08-22 12:02:46.0000000 -07:00,621.27003,1,16
Cassandra White - REHAB,Wide Midfield,28.233,2016-08-22 01:53:29.0000000 -07:00,826.89966,8319.78516,1572.12994,2016-08-22 12:00:13.0000000 -07:00,1572.12994,32,73
Cassandra White - REHAB,Wide Midfield,24.6222,2016-08-22 12:59:32.0000000 -07:00,358.20499,3270.38818,215.15,2016-08-22 12:00:56.0000000 -07:00,215.15,4,19
Cassandra White - SR TEAM TRAINING 06-21-2016,Wide Midfield,20.5866,2016-08-22 01:04:18.0000000 -07:00,476.06609,4549.98291,41.17,2016-08-22 12:02:28.0000000 -07:00,41.17,0,8
Cassandra White - SR TEAM TRAINING 06-22-2016,Wide Midfield,26.9586,2016-08-22 01:09:20.0000000 -07:00,458.42503,4557.25992,285.04999,2016-08-22 12:02:07.0000000 -07:00,285.04999,8,21
Cassandra White - SR TEAM TRAINING 06-24-2016,Wide Midfield,18.0486,2016-08-22 12:49:09.0000000 -07:00,249.74113,2550.48706,3.2,2016-08-22 12:00:11.0000000 -07:00,3.2,0,1
Cassandra White - SR V KC 06-25-2016,Wide Midfield,27.1746,2016-08-22 12:32:20.0000000 -07:00,295.12985,3258.24976,351.79,2016-08-22 12:00:22.0000000 -07:00,351.79,7,24
Cassandra White - SR TEAM TRAINING 06-28-2016,Wide Midfield,26.7426,2016-08-22 01:33:33.0000000 -07:00,516.14523,5112.37109,321.71,2016-08-22 12:00:51.0000000 -07:00,321.71,6,28
Cassandra White - SR TEAM TRAINING 06-30-2016,Wide Midfield,25.5582,2016-08-22 01:15:07.0000000 -07:00,417.94643,4324.46204,206.49,2016-08-22 12:02:27.0000000 -07:00,206.49,4,20
Angela Leblanc - SR TESTING 03-18-2016,Wide Midfield,0,2016-08-22 02:36:31.0000000 -07:00,435.35628,0,0,2016-08-22 12:08:08.0000000 -07:00,0,0,0
Angela Leblanc - SR TEAM TRAINING 05-13-2016,Wide Midfield,23.0958,2016-08-22 12:55:55.0000000 -07:00,468.40558,5643.86768,512.60001,2016-08-22 12:07:40.0000000 -07:00,512.60001,1,16
Angela Leblanc - SR TEAM TRAINING 05-24-2016,Wide Midfield,24.6186,2016-08-22 12:41:35.0000000 -07:00,321.00781,3665.02197,691.69,2016-08-22 12:00:57.0000000 -07:00,691.69,5,26
Angela Leblanc - SR TEAM TRAINING 05-25-2016,Wide Midfield,25.5366,2016-08-22 12:44:33.0000000 -07:00,385.78403,4037.95508,738.67999,2016-08-22 12:12:23.0000000 -07:00,738.67999,4,32
Angela Leblanc - SR TEAM TRAINING 06-06-2016,Wide Midfield,25.0146,2016-08-22 01:34:43.0000000 -07:00,601.7467,6373.20361,1282.91995,2016-08-22 12:12:19.0000000 -07:00,1282.91995,2,31
Angela Leblanc - SR TEAM TRAINING 06-07-2016,Wide Midfield,22.9446,2016-08-22 01:30:45.0000000 -07:00,318.36823,3224.23706,60.45,2016-08-22 12:00:00.0000000 -07:00,60.45,1,1
Angela Leblanc - SR TEAM TRAINING 06-09-2016,Wide Midfield,22.095,2016-08-22 01:30:22.0000000 -07:00,353.0726,3497.25732,147.27,2016-08-22 12:01:39.0000000 -07:00,147.27,0,19
Angela Leblanc - SR TEAM TRAINING 06-10-2016,Wide Midfield,23.4414,2016-08-22 02:00:09.0000000 -07:00,623.92621,6646.01025,982.73999,2016-08-22 12:09:27.0000000 -07:00,982.73999,5,27
Angela Leblanc - SR TEAM TRAINING 06-11-2016,Wide Midfield,22.959,2016-08-22 01:03:37.0000000 -07:00,205.54214,2414.10913,42.66,2016-08-22 12:00:07.0000000 -07:00,42.66,1,4
Angela Leblanc - SR TEAM TRAINING 06-13-2016,Wide Midfield,16.2234,2016-08-22 12:30:59.0000000 -07:00,81.54704,1028.03662,0,2016-08-22 12:00:00.0000000 -07:00,0,0,0
Angela Leblanc - SR TEAM TRAINING 06-15-2016,Wide Midfield,23.9526,2016-08-22 01:31:48.0000000 -07:00,413.16568,4468.60181,151.9,2016-08-22 12:00:02.0000000 -07:00,151.9,1,16
Angela Leblanc - SR TEAM TRAINING 06-16-2016,Wide Midfield,17.9622,2016-08-22 12:55:38.0000000 -07:00,321.50903,3514.29004,5.25,2016-08-22 12:00:37.0000000 -07:00,5.25,0,2
Angela Leblanc - SR TEAM TRAINING 06-21-2016,Wide Midfield,20.1438,2016-08-22 01:04:18.0000000 -07:00,394.07108,4203.6698,37.44,2016-08-22 12:03:12.0000000 -07:00,37.44,0,7
Angela Leblanc - SR TEAM TRAINING 06-22-2016,Wide Midfield,27.1386,2016-08-22 01:30:56.0000000 -07:00,497.73812,5423.14355,433.65,2016-08-22 12:00:16.0000000 -07:00,433.65,7,35
Angela Leblanc - SR TEAM TRAINING 06-30-2016,Wide Midfield,22.2426,2016-08-22 01:30:10.0000000 -07:00,453.69462,5424.80261,219.53,2016-08-22 12:04:34.0000000 -07:00,219.53,0,28
Kathleen Barnes - SR TEAM TRAINING 03-14-2016,Forward,26.019,2016-08-22 01:08:31.0000000 -07:00,734.63749,7052.24731,526.06999,2016-08-22 12:17:50.0000000 -07:00,526.06999,9,41
Kathleen Barnes - SR TEAM TRAINING 03-16-2016,Forward,26.8074,2016-08-22 01:05:34.0000000 -07:00,642.44035,6168.60541,957.49,2016-08-22 12:17:40.0000000 -07:00,957.49,17,41
Kathleen Barnes - SR TESTING 03-18-2016,Forward,0,2016-08-22 02:36:31.0000000 -07:00,620.92046,0,0,2016-08-22 12:06:51.0000000 -07:00,0,0,0
Kathleen Barnes - SR TEAM TRAINING 03-21-2016,Forward,25.9254,2016-08-22 01:19:06.0000000 -07:00,742.34652,6753.9046,535.64998,2016-08-22 12:21:28.0000000 -07:00,535.64998,5,56
Kathleen Barnes - SR TEAM TRAINING 03-22-2016,Forward,24.7122,2016-08-22 01:13:08.0000000 -07:00,592.32483,5851.94598,440.35,2016-08-22 12:00:00.0000000 -07:00,440.35,3,43
Kathleen Barnes - SR TEAM TRAINING 03-25-2016,Forward,26.2134,2016-08-22 01:57:53.0000000 -07:00,778.14258,2230.74609,341.74,2016-08-22 12:15:36.0000000 -07:00,341.74,5,28
Kathleen Barnes - SR TEAM TRAINING 03-26-2016,Forward,21.4362,2016-08-22 12:27:45.0000000 -07:00,201.35975,2173.40308,95.56,2016-08-22 12:01:52.0000000 -07:00,95.56,0,13
Kathleen Barnes - SR V PT 03-27-2016,Forward,26.9514,2016-08-22 02:00:23.0000000 -07:00,1089.24571,10133.64026,995.76999,2016-08-22 12:37:28.0000000 -07:00,995.76999,13,81
Kathleen Barnes - SR V HD 03-30-2016,Forward,26.8722,2016-08-22 01:34:00.0000000 -07:00,685.13444,6613.18262,781.70998,2016-08-22 12:20:46.0000000 -07:00,781.70998,11,57
Kathleen Barnes - SR TEAM TRAINING 04-01-2016,Forward,21.681,2016-08-22 12:49:34.0000000 -07:00,384.27459,3640.17236,137.36,2016-08-22 12:03:12.0000000 -07:00,137.36,0,17
Kathleen Barnes - SR V OSU 04-02-2016,Forward,28.9458,2016-08-22 12:47:33.0000000 -07:00,483.30545,4479.33301,508.09,2016-08-22 12:16:18.0000000 -07:00,508.09,8,43
Kathleen Barnes - SR TEAM TRAINING 04-05-2016,Forward,26.3106,2016-08-22 01:09:02.0000000 -07:00,550.10029,5487.86011,788.80999,2016-08-22 12:12:18.0000000 -07:00,788.80999,10,46
Kathleen Barnes - SR TEAM TRAINING 04-06-2016,Forward,24.3198,2016-08-22 01:07:47.0000000 -07:00,507.17408,5233.63135,797.78001,2016-08-22 12:07:06.0000000 -07:00,797.78001,5,50
Kathleen Barnes - SR V UW 04-09-2016,Forward,28.5498,2016-08-22 01:37:17.0000000 -07:00,609.29893,6278.30475,816.02999,2016-08-22 12:17:02.0000000 -07:00,816.02999,17,53
Kathleen Barnes - SR TEAM TRAINING 04-15-2016,Forward,24.021,2016-08-22 12:58:40.0000000 -07:00,389.82968,3750.52405,394.11001,2016-08-22 12:03:31.0000000 -07:00,394.11001,8,31
Kathleen Barnes - SR TEAM TRAINING 04-16-2016,Forward,25.5546,2016-08-22 12:39:42.0000000 -07:00,373.19909,3734.6048,250.03,2016-08-22 12:06:11.0000000 -07:00,250.03,5,20
Kathleen Barnes - SR V SB 04-17-2016,Forward,26.9622,2016-08-22 01:38:04.0000000 -07:00,904.32846,8717.97998,859.69998,2016-08-22 12:39:03.0000000 -07:00,859.69998,11,68
Kathleen Barnes - SR TEAM TRAINING 04-20-2016,Forward,26.4114,2016-08-22 01:00:57.0000000 -07:00,462.45661,4240.68964,489.62001,2016-08-22 12:10:22.0000000 -07:00,489.62001,5,49
Kathleen Barnes - SR TEAM TRAINING 04-21-2016,Forward,26.6886,2016-08-22 01:06:40.0000000 -07:00,635.09031,5920.01642,618.19,2016-08-22 12:09:26.0000000 -07:00,618.19,11,53
Kathleen Barnes - SR V BB 04-24-2016,Forward,28.1862,2016-08-22 01:38:29.0000000 -07:00,905.96344,9230.81274,1136.08999,2016-08-22 12:18:13.0000000 -07:00,1136.08999,15,76
Kathleen Barnes - SR TEAM TRAINING 04-26-2016,Forward,20.403,2016-08-22 12:57:24.0000000 -07:00,279.11032,2909.02612,34.69,2016-08-22 12:03:11.0000000 -07:00,34.69,0,6
Kathleen Barnes - SR TEAM TRAINING 04-27-2016,Forward,23.4162,2016-08-22 01:22:48.0000000 -07:00,534.1516,5476.7052,303.15,2016-08-22 12:05:18.0000000 -07:00,303.15,1,33
Kathleen Barnes - SR TEAM TRAINING 04-29-2016,Forward,25.1694,2016-08-22 01:13:36.0000000 -07:00,416.76608,4285.57483,246.5,2016-08-22 12:03:45.0000000 -07:00,246.5,5,30
Kathleen Barnes - SR TEAM TRAINING 04-30-2016,Forward,27.4986,2016-08-22 12:39:18.0000000 -07:00,280.17792,2940.04749,184.51,2016-08-22 12:01:52.0000000 -07:00,184.51,2,20
Kathleen Barnes - SR V KC 05-01-2016,Forward,26.2422,2016-08-22 01:23:52.0000000 -07:00,960.97253,9657.50488,852.11002,2016-08-22 12:27:41.0000000 -07:00,852.11002,11,71
Kathleen Barnes - SR TEAM TRAINING 05-03-2016,Forward,24.7266,2016-08-22 01:00:02.0000000 -07:00,484.95161,4804.86133,256.78,2016-08-22 12:07:14.0000000 -07:00,256.78,3,26
Kathleen Barnes - SR TEAM TRAINING 05-04-2016,Forward,25.2414,2016-08-22 12:54:02.0000000 -07:00,369.46603,3512.65649,217.31,2016-08-22 12:02:40.0000000 -07:00,217.31,5,19
Kathleen Barnes - SR TEAM TRAINING 05-06-2016,Forward,24.255,2016-08-22 12:54:27.0000000 -07:00,361.78168,3642.11206,115.73,2016-08-22 12:05:23.0000000 -07:00,115.73,1,14
Kathleen Barnes - SR TEAM TRAINING 05-11-2016,Forward,27.0558,2016-08-22 01:00:02.0000000 -07:00,459.39358,4316.77222,761.29,2016-08-22 12:11:51.0000000 -07:00,761.29,10,45
Kathleen Barnes - SR TEAM TRAINING 05-12-2016,Forward,27.8622,2016-08-22 01:05:19.0000000 -07:00,552.33212,5437.76227,287.7,2016-08-22 12:13:02.0000000 -07:00,287.7,3,32
Kathleen Barnes - SR TEAM TRAINING 05-13-2016,Forward,21.4434,2016-08-22 12:53:58.0000000 -07:00,298.76603,2834.05347,62.16,2016-08-22 12:02:20.0000000 -07:00,62.16,0,10
Kathleen Barnes - SR V PT 05-14-2016,Forward,29.0574,2016-08-22 01:21:42.0000000 -07:00,914.32422,9412.08325,1009.41002,2016-08-22 12:27:15.0000000 -07:00,1009.41002,19,69
Kathleen Barnes - SR TEAM TRAINING 05-17-2016,Forward,23.8986,2016-08-22 12:56:34.0000000 -07:00,314.61542,2970.63794,171.32,2016-08-22 12:04:12.0000000 -07:00,171.32,5,22
Kathleen Barnes - SR TEAM TRAINING 05-18-2016,Forward,28.7154,2016-08-22 12:51:17.0000000 -07:00,373.09788,3697.7041,379.13,2016-08-22 12:00:00.0000000 -07:00,379.13,6,22
Kathleen Barnes - SR TEAM TRAINING 05-20-2016,Forward,25.335,2016-08-22 01:14:40.0000000 -07:00,365.08204,3805.84711,176,2016-08-22 12:02:01.0000000 -07:00,176,4,19
Kathleen Barnes - SR TEAM TRAINING 05-21-2016,Forward,24.003,2016-08-22 12:48:05.0000000 -07:00,296.94812,3089.64258,178.33,2016-08-22 12:00:00.0000000 -07:00,178.33,3,15
Kathleen Barnes - SR V CR 05-22-2016,Forward,28.3734,2016-08-22 01:36:09.0000000 -07:00,1103.26105,11796.8501,1013.67999,2016-08-22 12:40:06.0000000 -07:00,1013.67999,13,75
Kathleen Barnes - SR TEAM TRAINING 05-24-2016,Forward,23.5314,2016-08-22 01:22:01.0000000 -07:00,429.759,4147.96753,249.79,2016-08-22 12:05:14.0000000 -07:00,249.79,4,26
Kathleen Barnes - SR TEAM TRAINING 05-25-2016,Forward,23.7546,2016-08-22 12:49:46.0000000 -07:00,233.12896,2508.19229,137.54,2016-08-22 12:01:15.0000000 -07:00,137.54,2,17
Kathleen Barnes - SR TEAM TRAINING 05-27-2016,Forward,22.9446,2016-08-22 01:12:05.0000000 -07:00,431.62378,4496.82373,110.9,2016-08-22 12:00:00.0000000 -07:00,110.9,1,13
Kathleen Barnes - SR TEAM TRAINING 05-28-2016,Forward,23.8878,2016-08-22 01:11:00.0000000 -07:00,369.63651,3484.83521,109.69,2016-08-22 12:00:00.0000000 -07:00,109.69,1,11
Kathleen Barnes - SR V PT 5-29-2016,Forward,27.297,2016-08-22 01:07:14.0000000 -07:00,833.98277,8156.427,809.56,2016-08-22 12:25:48.0000000 -07:00,809.56,14,54
Kathleen Barnes - SR TEAM TRAINING 06-06-2016,Forward,22.005,2016-08-22 01:01:05.0000000 -07:00,524.89323,4819.98676,92.68,2016-08-22 12:21:46.0000000 -07:00,92.68,0,16
Kathleen Barnes - SR TEAM TRAINING 06-07-2016,Forward,26.991,2016-08-22 01:14:19.0000000 -07:00,509.21611,4447.92795,419.72,2016-08-22 12:10:21.0000000 -07:00,419.72,6,16
Kathleen Barnes - SR TEAM TRAINING 06-09-2016,Forward,23.3802,2016-08-22 01:47:56.0000000 -07:00,656.52884,6147.60498,234.58,2016-08-22 12:00:00.0000000 -07:00,234.58,3,28
Kathleen Barnes - SR TEAM TRAINING 06-10-2016,Forward,25.353,2016-08-22 01:26:43.0000000 -07:00,604.31049,5987.7713,197.25,2016-08-22 12:00:00.0000000 -07:00,197.25,3,21
Kathleen Barnes - SR TEAM TRAINING 06-11-2016,Forward,22.815,2016-08-22 12:39:55.0000000 -07:00,305.6216,2867.77808,152.38,2016-08-22 12:02:49.0000000 -07:00,152.38,0,16
Kathleen Barnes - SR V HD 06-12-2016,Forward,28.089,2016-08-22 01:27:29.0000000 -07:00,1008.0061,10319.46582,888.22999,2016-08-22 12:31:26.0000000 -07:00,888.22999,9,71
Kathleen Barnes - SR TEAM TRAINING 06-15-2016,Forward,27.207,2016-08-22 01:02:32.0000000 -07:00,485.85871,4568.82178,640.34,2016-08-22 12:06:27.0000000 -07:00,640.34,12,26
Kathleen Barnes - SR TEAM TRAINING 06-16-2016,Forward,25.2414,2016-08-22 01:09:18.0000000 -07:00,556.74297,5560.9259,377.58,2016-08-22 12:09:33.0000000 -07:00,377.58,9,27
Kathleen Barnes - SR V SB 06-19-2016,Forward,29.205,2016-08-22 01:10:21.0000000 -07:00,830.14114,8388.43213,753.55001,2016-08-22 12:35:32.0000000 -07:00,753.55001,15,48
Kathleen Barnes - SR TEAM TRAINING 06-21-2016,Forward,21.5874,2016-08-22 01:04:18.0000000 -07:00,482.16661,4453.19702,41.7,2016-08-22 12:10:17.0000000 -07:00,41.7,0,6
Kathleen Barnes - SR TEAM TRAINING 06-22-2016,Forward,23.9022,2016-08-22 01:09:20.0000000 -07:00,486.92403,4800.02155,139.13999,2016-08-22 12:00:00.0000000 -07:00,139.13999,1,16
Kathleen Barnes - SR TEAM TRAINING 06-24-2016,Forward,18.5382,2016-08-22 12:49:09.0000000 -07:00,271.86847,2456.48389,7.74,2016-08-22 12:00:11.0000000 -07:00,7.74,0,2
Kathleen Barnes - SR V KC 06-25-2016,Forward,27.1314,2016-08-22 01:31:06.0000000 -07:00,935.99066,10018.49414,765.34999,2016-08-22 12:44:39.0000000 -07:00,765.34999,12,62
Kathleen Barnes - SR TEAM TRAINING 06-28-2016,Forward,26.6634,2016-08-22 01:33:33.0000000 -07:00,452.73437,4594.646,324.83999,2016-08-22 12:00:00.0000000 -07:00,324.83999,7,24
Kathleen Barnes - SR TEAM TRAINING 06-30-2016,Forward,25.5654,2016-08-22 01:09:37.0000000 -07:00,469.0601,4524.96021,180.85,2016-08-22 12:03:25.0000000 -07:00,180.85,1,22
Catalina Rosario - SR TEAM TRAINING 03-14-2016,Centre Back,26.523,2016-08-22 01:08:31.0000000 -07:00,658.41537,6782.16736,351.26,2016-08-22 12:02:29.0000000 -07:00,351.26,3,32
Catalina Rosario - SR TEAM TRAINING 03-15-2016,Centre Back,25.8894,2016-08-22 01:00:40.0000000 -07:00,412.55645,4272.79749,169.08,2016-08-22 12:00:19.0000000 -07:00,169.08,1,20
Catalina Rosario - SR TEAM TRAINING 03-16-2016,Centre Back,24.2874,2016-08-22 01:05:34.0000000 -07:00,573.03897,5943.44904,793.52001,2016-08-22 12:03:43.0000000 -07:00,793.52001,7,40
Catalina Rosario - SR TESTING 03-18-2016,Centre Back,0,2016-08-22 02:36:31.0000000 -07:00,518.53619,0,0,2016-08-22 12:03:19.0000000 -07:00,0,0,0
Catalina Rosario - SR TEAM TRAINING 03-20-2016,Centre Back,28.4202,2016-08-22 01:04:44.0000000 -07:00,648.64241,6936.62817,489.37999,2016-08-22 12:01:41.0000000 -07:00,489.37999,9,31
Catalina Rosario - SR TEAM TRAINING 03-21-2016,Centre Back,24.3018,2016-08-22 01:19:06.0000000 -07:00,538.54925,5378.7533,105.48,2016-08-22 12:00:41.0000000 -07:00,105.48,2,11
Catalina Rosario - SR TEAM TRAINING 03-22-2016,Centre Back,25.3746,2016-08-22 01:13:08.0000000 -07:00,521.71312,5439.75482,290.51,2016-08-22 12:03:44.0000000 -07:00,290.51,4,29
Catalina Rosario - SR TEAM TRAINING 03-23-2016,Centre Back,27.837,2016-08-22 01:12:08.0000000 -07:00,551.8614,5750.70392,374.39,2016-08-22 12:09:24.0000000 -07:00,374.39,6,36
Catalina Rosario - SR TEAM TRAINING 03-25-2016,Centre Back,25.8822,2016-08-22 12:59:01.0000000 -07:00,461.79012,4608.41217,237.54001,2016-08-22 12:00:12.0000000 -07:00,237.54001,4,19
Catalina Rosario - SR TEAM TRAINING 03-26-2016,Centre Back,23.247,2016-08-22 12:27:45.0000000 -07:00,212.81425,2351.50085,65.24,2016-08-22 12:00:23.0000000 -07:00,65.24,1,7
Catalina Rosario - SR V PT 03-27-2016,Centre Back,24.5286,2016-08-22 01:13:43.0000000 -07:00,423.38708,4003.69275,103.69,2016-08-22 12:00:08.0000000 -07:00,103.69,1,14
Catalina Rosario - SR V HD 03-30-2016,Centre Back,27.2646,2016-08-22 12:47:10.0000000 -07:00,303.01965,3014.07349,243.47,2016-08-22 12:00:01.0000000 -07:00,243.47,4,17
Catalina Rosario - SR TEAM TRAINING 04-01-2016,Centre Back,23.3334,2016-08-22 12:49:34.0000000 -07:00,307.78483,3164.21695,139.27,2016-08-22 12:00:53.0000000 -07:00,139.27,1,14
Catalina Rosario - SR V OSU 04-02-2016,Centre Back,29.9322,2016-08-22 01:33:27.0000000 -07:00,915.60779,9612.46582,769.32999,2016-08-22 12:05:39.0000000 -07:00,769.32999,11,52
Catalina Rosario - SR TEAM TRAINING 04-05-2016,Centre Back,26.9478,2016-08-22 01:09:02.0000000 -07:00,528.32488,5445.98431,713.92001,2016-08-22 12:00:36.0000000 -07:00,713.92001,10,33
Catalina Rosario - SR TEAM TRAINING 04-06-2016,Centre Back,25.6554,2016-08-22 01:07:47.0000000 -07:00,468.1871,5052.42041,305.82,2016-08-22 12:00:18.0000000 -07:00,305.82,2,32
Catalina Rosario - SR TEAM TRAINING 04-08-2016,Centre Back,21.6054,2016-08-22 01:24:01.0000000 -07:00,371.60111,4029.01141,91.23,2016-08-22 12:00:02.0000000 -07:00,91.23,0,15
Catalina Rosario - SR V UW 04-09-2016,Centre Back,26.6202,2016-08-22 12:49:24.0000000 -07:00,532.76483,5456.75488,478.13001,2016-08-22 12:00:16.0000000 -07:00,478.13001,6,35
Catalina Rosario - SR TEAM TRAINING 04-11-2016,Centre Back,24.2154,2016-08-22 12:58:10.0000000 -07:00,287.60701,2998.14401,117.56,2016-08-22 12:03:20.0000000 -07:00,117.56,1,15
Catalina Rosario - SR TEAM TRAINING 04-12-2016,Centre Back,25.3782,2016-08-22 01:04:28.0000000 -07:00,402.36613,4116.75104,265.96,2016-08-22 12:00:00.0000000 -07:00,265.96,3,28
Catalina Rosario - SR TEAM TRAINING 04-13-2016,Centre Back,27.1782,2016-08-22 12:59:46.0000000 -07:00,514.32915,5335.50513,471.37999,2016-08-22 12:00:20.0000000 -07:00,471.37999,7,22
Catalina Rosario - SR TEAM TRAINING 04-15-2016,Centre Back,22.4514,2016-08-22 12:58:40.0000000 -07:00,305.01962,2956.6972,123.2,2016-08-22 12:00:35.0000000 -07:00,123.2,0,12
Catalina Rosario - SR TEAM TRAINING 04-16-2016,Centre Back,24.1038,2016-08-22 12:39:42.0000000 -07:00,347.21153,3479.65509,206.27,2016-08-22 12:00:00.0000000 -07:00,206.27,3,18
Catalina Rosario - SR TEAM TRAINING 04-20-2016,Centre Back,23.0202,2016-08-22 01:00:57.0000000 -07:00,368.31542,3931.72607,232.23,2016-08-22 12:00:16.0000000 -07:00,232.23,2,28
Catalina Rosario - SR TEAM TRAINING 04-21-2016,Centre Back,26.6346,2016-08-22 01:06:40.0000000 -07:00,486.45345,4970.16431,278.29,2016-08-22 12:00:58.0000000 -07:00,278.29,3,27
Catalina Rosario - SR TEAM TRAINING 04-26-2016,Centre Back,23.787,2016-08-22 12:57:24.0000000 -07:00,328.81476,3556.57813,67.13,2016-08-22 12:01:21.0000000 -07:00,67.13,1,9
Catalina Rosario - SR TEAM TRAINING 04-27-2016,Centre Back,27.8262,2016-08-22 12:57:18.0000000 -07:00,396.2038,4103.1297,140.01,2016-08-22 12:00:27.0000000 -07:00,140.01,4,12
Catalina Rosario - SR TEAM TRAINING 04-29-2016,Centre Back,25.3386,2016-08-22 01:01:25.0000000 -07:00,366.34045,4140.0802,371.97,2016-08-22 12:02:46.0000000 -07:00,371.97,5,34
Catalina Rosario - SR TEAM TRAINING 04-30-2016,Centre Back,23.031,2016-08-22 12:40:30.0000000 -07:00,260.98271,2841.08307,95.18,2016-08-22 12:00:00.0000000 -07:00,95.18,1,11
Catalina Rosario - SR V KC 05-01-2016,Centre Back,23.5422,2016-08-22 12:12:32.0000000 -07:00,149.64684,1608.08154,146.12999,2016-08-22 12:00:00.0000000 -07:00,146.12999,1,12
Catalina Rosario - SR TEAM TRAINING 05-03-2016,Centre Back,25.6626,2016-08-22 01:00:02.0000000 -07:00,441.38902,4722.71606,421.17,2016-08-22 12:01:41.0000000 -07:00,421.17,6,36
Catalina Rosario - SR TEAM TRAINING 05-04-2016,Centre Back,23.7366,2016-08-22 12:54:02.0000000 -07:00,311.17805,3314.11658,101.81,2016-08-22 12:00:09.0000000 -07:00,101.81,2,11
Catalina Rosario - SR TEAM TRAINING 05-06-2016,Centre Back,24.381,2016-08-22 12:54:27.0000000 -07:00,359.2872,3749.56006,92.76,2016-08-22 12:00:28.0000000 -07:00,92.76,1,14
Catalina Rosario - SR V OP 05-08-2016,Centre Back,30.321,2016-08-22 12:24:46.0000000 -07:00,237.64108,2699.23779,312.07,2016-08-22 12:00:04.0000000 -07:00,312.07,6,21
Catalina Rosario - SR TEAM TRAINING 05-11-2016,Centre Back,25.6014,2016-08-22 01:00:02.0000000 -07:00,382.68861,4015.11542,517.04001,2016-08-22 12:00:20.0000000 -07:00,517.04001,8,24
Catalina Rosario - SR TEAM TRAINING 05-12-2016,Centre Back,27.171,2016-08-22 01:05:19.0000000 -07:00,508.27785,5529.23218,125.4,2016-08-22 12:01:02.0000000 -07:00,125.4,1,12
Catalina Rosario - SR TEAM TRAINING 05-13-2016,Centre Back,20.331,2016-08-22 12:40:00.0000000 -07:00,227.27109,2313.93909,71.7,2016-08-22 12:00:21.0000000 -07:00,71.7,0,13
Catalina Rosario - SR TEAM TRAINING 05-17-2016,Centre Back,21.7278,2016-08-22 01:07:19.0000000 -07:00,456.04927,4785.14105,90.69,2016-08-22 12:02:25.0000000 -07:00,90.69,0,17
Catalina Rosario - SR TEAM TRAINING 05-18-2016,Centre Back,26.0118,2016-08-22 12:51:17.0000000 -07:00,435.11015,4567.99106,599.08,2016-08-22 12:00:04.0000000 -07:00,599.08,9,32
Catalina Rosario - SR TEAM TRAINING 05-20-2016,Centre Back,23.4918,2016-08-22 01:14:40.0000000 -07:00,406.78181,4318.75769,155.62,2016-08-22 12:00:19.0000000 -07:00,155.62,1,16
Catalina Rosario - SR TEAM TRAINING 05-21-2016,Centre Back,26.0082,2016-08-22 12:48:05.0000000 -07:00,304.41125,3441.69202,231.57,2016-08-22 12:00:00.0000000 -07:00,231.57,3,15
Catalina Rosario - SR V CR 05-22-2016,Centre Back,25.6734,2016-08-22 12:14:39.0000000 -07:00,178.15892,1918.26855,277.3,2016-08-22 12:00:00.0000000 -07:00,277.3,5,17
Catalina Rosario - SR TEAM TRAINING 05-24-2016,Centre Back,26.1666,2016-08-22 01:22:01.0000000 -07:00,533.4797,5288.96765,329.58,2016-08-22 12:01:52.0000000 -07:00,329.58,4,35
Catalina Rosario - SR TEAM TRAINING 05-25-2016,Centre Back,23.3406,2016-08-22 12:36:14.0000000 -07:00,188.44296,2110.03101,97.89,2016-08-22 12:00:10.0000000 -07:00,97.89,2,11
Catalina Rosario - SR V AL 05-26-2016,Centre Back,27.8334,2016-08-22 01:37:41.0000000 -07:00,928.27097,9513.69727,575.28,2016-08-22 12:00:09.0000000 -07:00,575.28,8,44
Catalina Rosario - SR TEAM TRAINING 05-28-2016,Centre Back,22.0014,2016-08-22 01:03:28.0000000 -07:00,284.00482,3025.16479,90.88,2016-08-22 12:00:00.0000000 -07:00,90.88,0,11
Catalina Rosario - SR TEAM TRAINING 06-06-2016,Centre Back,21.411,2016-08-22 01:01:05.0000000 -07:00,469.86998,4536.62018,47.09,2016-08-22 12:00:38.0000000 -07:00,47.09,0,6
